bank,category,title,url,image
中國信託,百貨藥妝,【中信卡】太平洋百貨屏東店,http://pd.pacific-mall.com.tw,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000103.jpg
中國信託,百貨藥妝,【中信卡】漢神百貨,https://www.hanshin.com.tw/,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000004.jpg
中國信託,百貨藥妝,【中信卡】遠東SOGO,https://www.sogo.com.tw,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000075.jpg
中國信託,百貨藥妝,【中信卡】美麗華百樂園,http://www.miramar.com.tw/,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000032.jpg
中國信託,百貨藥妝,【中信卡】誠品生活,https://mkt.ctbcbank.com/long/creditcard/NB20231222189/index.html?item=27,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/ESL0001.jpg
中國信託,百貨藥妝,【中信卡】耆妙屋,https://mkt.ctbcbank.com/recent/202612/N2025121200004_02-31/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/senior2026.jpg
中國信託,百貨藥妝,2026年百貨年中慶,https://mkt.ctbcbank.com/long/creditcard/NB20231222189/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/DEP202602.jpg
中國信託,百貨藥妝,【中信卡】席伊麗Sealy,https://mkt.ctbcbank.com/recent/202712/N2026031000014_01-31/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/sealy2026.jpg
中國信託,百貨藥妝,【中信卡】丹普TEMPUR,https://mkt.ctbcbank.com/recent/202712/N2026031000014_01-31/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/tempur2026.jpg
中國信託,百貨藥妝,【中信卡】藥妝採購日,https://www.ctbcbank.com/content/dam/minisite/long/creditcard/beauty/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/COS26.jpg
中國信託,百貨藥妝,【中信卡】香草集,https://mkt.ctbcbank.com/recent/202612/N2025121800014_02-31/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/JUST202601.jpg
中國信託,百貨藥妝,遠百超級年中慶,https://mkt.ctbcbank.com/recent/202607/N2026061800007_02-12/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/FED202602.jpg
中國信託,超商量販,5,http://www.santacruz.com.tw/,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000038.jpg
中國信託,超商量販,【中信卡】聖德科斯生機食品,http://www.santacruz.com.tw/,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000038.jpg
中國信託,超商量販,【中信卡】大全聯,https://mkt.ctbcbank.com/recent/202608/N2026051300010_01-6/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/BIGPX0522.jpg
中國信託,超商量販,【中信卡】統一超商OP錢包,https://mkt.ctbcbank.com/long/creditcard/open/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/OP_400.jpg
中國信託,超商量販,【中信卡】全聯PX Pay,https://mkt.ctbcbank.com/long/creditcard/pxmart/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/PX_400.jpg
中國信託,線上購物,【中信卡】CTMall紅利市集,http://www.ctmall.com.tw,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000040.jpg
中國信託,線上購物,【中信卡】電商最新活動,https://www.ctbcbank.com/content/dam/minisite/long/creditcard/online-shopping/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/ECSHOPPING.jpg
中國信託,線上購物,【中信卡】博客來,https://www.ctbcbank.com/content/dam/minisite/long/creditcard/online-shopping/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/BOOK1.jpg
中國信託,線上購物,【中信卡】蝦皮,https://www.ctbcbank.com/content/dam/minisite/long/creditcard/online-shopping/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/shopee2.jpg
中國信託,更多優惠,31,http://www.taiwantaxi.com.tw/,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000001.jpg
中國信託,更多優惠,【中信卡】台灣大車隊,http://www.taiwantaxi.com.tw/,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000001.jpg
中國信託,更多優惠,【中信卡】台灣中油,https://www.cpc.com.tw/,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000003.jpg
中國信託,更多優惠,【中信卡】BEING sport,https://www.beingsport.com.tw/,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000108.jpg
中國信託,更多優惠,【中信卡】白永恩神父基金會,https://www.beunen.org.tw/contents/text?id=54,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000106.jpg
中國信託,更多優惠,【中信卡】BEING spa,https://www.beingspa.com.tw/index.php,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000107.jpg
中國信託,更多優惠,【中信卡】BEING fit,https://www.beingfit.com.tw/,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000109.jpg
中國信託,更多優惠,【中信卡】墊腳石圖書,http://www.steppingstone.com.tw,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000041.jpg
中國信託,更多優惠,【中信卡】中興嘟嘟房停車場,http://www.dodohome.com.tw,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000086.jpg
中國信託,更多優惠,【中信卡】台灣聯通停車場,http://www.taiwan-parking.com.tw,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000087.jpg
中國信託,更多優惠,【中信卡】ViVi PARK,http://www.vivi-park.com,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/Redeem000092.jpg
中國信託,更多優惠,【中信卡】生活繳費,https://mkt.ctbcbank.com/long/creditcard/withholdedm/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/W000001.jpg
中國信託,更多優惠,【中信卡】中華電信費,https://www.ctbcbank.com/content/dam/minisite/long/creditcard/chunghwa/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/WCHT001.jpg
中國信託,更多優惠,【中信卡】《黃昏的天空》,https://www.opentix.life/event/2034114864966352897,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/SKY06260718.jpg
中國信託,更多優惠,【中信卡】中租租車,https://www.ctbcbank.com/content/dam/minisite/long/creditcard/rental/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/RE000001.jpg
中國信託,更多優惠,【中信卡】勸世三姊妹音樂劇,https://dmkk.tw/dk05VqUVn/ctbc,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/3sister.jpg
中國信託,更多優惠,【中信卡】預借現金，出門在外有備無患,https://mkt.ctbcbank.com/long/creditcard/N2025051900001_01/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/OLIMIT99.jpg
中國信託,更多優惠,【中信卡】2026新點子實驗場,https://m.ntch.art/7NFg2q,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/POINT05250725.jpg
中國信託,更多優惠,【中信卡】優人神鼓《我回來了》,https://www.opentix.life/event/2057670301236293632,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/UTHEATRE09051011.jpg
中國信託,更多優惠,【中信卡】保費6期0利率,https://www.ctbcbank.com/content/dam/minisite/long/creditcard/insterm/index.html,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/R002401.jpg
中國信託,更多優惠,【中信卡】會演是英雄2_英雄所賤略同,https://reurl.cc/181xOQ,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/HERO07241227.jpg
中國信託,更多優惠,【中信卡】MUZIKids,https://www.opentix.life/o/1893874568376971264,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/MUZI09250927.png
中國信託,更多優惠,【中信卡】衛武營國家藝術文化中心,https://www.opentix.life/o/weiwuying,https://www.ctbcbank.com/content/dam/twrbo/images/creditcard/offer/O0000012.jpg
國泰世華,信用卡優惠,信用卡,https://www.cathay-cube.com.tw/cathaybk/personal/event/overview?category=credit-card,
國泰世華,信用卡優惠,數位服務,https://www.cathay-cube.com.tw/cathaybk/personal/event/overview?category=digital-service,
國泰世華,信用卡優惠,"大樹藥局刷CUBE信用卡
領券刷卡最高3.5%小樹點(信用卡)回饋",https://www.cathay-cube.com.tw/content/cub-aem-cs/zh-tw/cathaybk/personal/event/overview/credit-card/shopping/202606/greattree_2026Q3.html,https://www.cathay-cube.com.tw/content/dam/cub-aem-cs/Image/Personal/overview/credit-card/Shopping/gteattree_2026Q3.png
國泰世華,信用卡優惠,屈臣氏每週二卡友日,https://www.cathay-cube.com.tw/content/cub-aem-cs/zh-tw/cathaybk/personal/event/overview/credit-card/shopping/202607/2026-watsons-bankday-h2.html,https://www.cathay-cube.com.tw/content/dam/cub-aem-cs/Image/Personal/overview/credit-card/Shopping/2025%20kv%20web%20.png
國泰世華,信用卡優惠,"屈臣氏官方網路商店/APP
刷CUBE信用卡最高享5.3%回饋",https://www.cathay-cube.com.tw/content/cub-aem-cs/zh-tw/cathaybk/personal/event/overview/credit-card/shopping/202607/2026-watsons-ec-cube-h2.html,https://www.cathay-cube.com.tw/content/dam/cub-aem-cs/Image/Personal/overview/credit-card/Shopping/2025%20kv%20web%20.png
國泰世華,信用卡優惠,屈臣氏官方網路商店/APP，單筆滿額現折NT$110,https://www.cathay-cube.com.tw/content/cub-aem-cs/zh-tw/cathaybk/personal/event/overview/credit-card/shopping/202607/2026-watsons-ec-07.html,https://www.cathay-cube.com.tw/content/dam/cub-aem-cs/Image/Personal/overview/credit-card/%E7%B6%B2%E8%B3%BCapp/watsons1.jpg
國泰世華,信用卡優惠,OPEN錢包綁定CUBE卡滿額最高享12%回饋,https://www.cathay-cube.com.tw/content/cub-aem-cs/zh-tw/cathaybk/personal/event/overview/credit-card/shopping/202607/OPENPOINT2026Q3.html,https://www.cathay-cube.com.tw/content/dam/cub-aem-cs/Image/Personal/overview/credit-card/Shopping/7-11_KV2.jpg
國泰世華,信用卡優惠,全國電子分期滿額登錄成功最高享5%回饋,https://www.cathay-cube.com.tw/content/cub-aem-cs/zh-tw/cathaybk/personal/event/overview/credit-card/shopping/202607/elifemall.html,https://www.cathay-cube.com.tw/content/dam/cub-aem-cs/Image/Personal/overview/credit-card/Shopping/1050x630_%E5%85%A8%E5%9C%8B2026.png
國泰世華,信用卡優惠,來燦坤3C刷國泰世華信用卡,https://www.cathay-cube.com.tw/content/cub-aem-cs/zh-tw/cathaybk/personal/event/overview/credit-card/shopping/202607/tk3c.html,https://www.cathay-cube.com.tw/content/dam/cub-aem-cs/Image/Personal/overview/credit-card/Shopping/1050x630_%E7%87%A6%E5%9D%A42026.png
國泰世華,信用卡優惠,CUBE 信用卡 & LaLaport刷CUBE信用卡 完成任務並領券 下次消費享回饋｜國泰世華信用卡優惠活動,https://www.cathay-cube.com.tw/content/cub-aem-cs/zh-tw/cathaybk/personal/event/overview/credit-card/shopping/202607/lalaport2026q3.html,https://www.cathay-cube.com.tw/content/dam/cub-aem-cs/Image/Personal/overview/credit-card/Shopping/AEM_LaLaportv2.png
